Count
""
""
""
""
""
""
""
""
""
""
""
""
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
316.0
817.0
352.0
65.0
33.0
57.0
36.0
3.0
1220.0
629.0
625.0
606.0
567.0
105.0
316.0
115.0
4.0
8.0
6.0
80.0
3602.0
831.0
184.0
830.0
1120.0
1096.0
168.0
