Count
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
399
142
23
7
5
7
12
139
413
547
621
535
558
268
110
14
20
8
164
710
655
92
395
446
310
187
40
39
28
0
2
298
945
869
844
865
523
268
35
18
7
9
2
2335
802
387
318
167
128
84
34
11
13
1
3
714
476
167
67
231
216
104
