Count
""
""
""
""
""
""
""
""
""
""
""
""
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
77.0
884.0
321.0
117.0
45.0
37.0
69.0
24.0
433.0
325.0
249.0
335.0
524.0
-14.0
474.0
24.0
38.0
12.0
15.0
57.0
1796.0
615.0
152.0
224.0
310.0
659.0
-353.0
